# Resolved pools list by minerstat for msOS
# Updated Wed Oct 15 11:00:34 UTC 2025
213.32.53.184 mix.minerpool.net
149.56.12.241 mix.wattpool.net
213.133.111.29 mn.pool-pay.com
34.233.87.27 mng.miningpool.fun
162.19.139.181 moac.2miners.com
145.239.0.106 mona.suprnova.cc
141.95.126.31 monero.herominers.com
66.23.198.161 monerohash.com
162.19.139.119 music.2miners.com
162.19.139.182 mwc.2miners.com
147.182.245.223 mwc.pacificpool.ws
144.76.26.181 my-mining-pool.de
51.91.7.170 myr-gr.asia.mine.zergpool.com
188.165.24.209 myr-gr.eu.mine.zpool.ca
198.50.168.213 myr-gr.jp.mine.zpool.ca
51.91.7.170 myr-gr.mine.zergpool.com
198.50.168.213 myr-gr.na.mine.zpool.ca
51.178.76.133 myrgro.mining-dutch.nl
65.109.39.107 na-etc.hiveon.net
168.119.146.54 na.aionpool.tech
149.56.27.47 na.luckpool.net
34.90.112.127 naw-eth.hiveon.net
144.76.173.210 nbr.pool-pay.com
51.91.7.170 neoscrypt.asia.mine.zergpool.com
34.111.146.87 neoscrypt.br.nicehash.com
51.91.74.9 neoscrypt.eu.mine.zergpool.com
188.165.24.209 neoscrypt.eu.mine.zpool.ca
34.111.146.87 neoscrypt.eu.nicehash.com
54.36.45.67 neoscrypt.eu1.unimining.net
34.111.146.87 neoscrypt.hk.nicehash.com
34.111.146.87 neoscrypt.in.nicehash.com
198.50.168.213 neoscrypt.jp.mine.zpool.ca
34.111.146.87 neoscrypt.jp.nicehash.com
51.91.7.170 neoscrypt.mine.zergpool.com
51.178.76.133 neoscrypt.mining-dutch.nl
198.50.168.213 neoscrypt.na.mine.zpool.ca
198.50.168.213 neoscrypt.sea.mine.zpool.ca
34.111.146.87 neoscrypt.usa.nicehash.com
34.96.85.230 nicehash.com
213.32.53.172 nilu.minerpool.net
18.196.209.223 nimiq-trm.icemining.ca
103.249.70.7 nist5.asia.mine.zergpool.com
188.165.24.209 nist5.eu.mine.zpool.ca
198.50.168.213 nist5.jp.mine.zpool.ca
103.249.70.7 nist5.mine.zergpool.com
198.50.168.213 nist5.na.mine.zpool.ca
134.209.82.176 nl.stratu.ms
157.230.65.129 noncepool.com
213.32.53.184 nuko.minerpool.net
172.67.129.85 nuko.mofumofu.me
51.91.7.170 odocrypt.asia.mine.zergpool.com
188.165.24.209 odocrypt.eu.mine.zpool.ca
51.91.7.170 odocrypt.mine.zergpool.com
198.50.168.213 odocrypt.mine.zpool.ca
51.178.76.133 odocrypt.mining-dutch.nl
144.76.173.210 omb.pool-pay.com
104.21.26.153 omegapool.cc
5.188.104.245 p2p-spb.xyz
66.151.242.154 p2p-usa.xyz
188.165.24.209 padihash.eu.mine.zpool.ca
82.192.82.228 pasl.fairpool.xyz
67.171.17.204 pavhash.mooo.com
188.165.24.209 pawelhash.eu.mine.zpool.ca
46.105.132.11 pgc.minerpool.net
51.79.251.11 phi.asia.mine.zergpool.com
188.165.24.209 phi.eu.mine.zpool.ca
198.50.168.213 phi.jp.mine.zpool.ca
103.249.70.7 phi.mine.zergpool.com
198.50.168.213 phi.na.mine.zpool.ca
188.165.24.209 phi2.eu.mine.zpool.ca
198.50.168.213 phi2.jp.mine.zpool.ca
198.50.168.213 phi2.na.mine.zpool.ca
192.99.244.228 pirl-solo.wattpool.net
162.19.139.182 pirl.2miners.com
45.200.192.197 pmeer.666pool.cn
188.165.24.209 polytimos.eu.mine.zpool.ca
198.50.168.213 polytimos.jp.mine.zpool.ca
198.50.168.213 polytimos.na.mine.zpool.ca
172.234.17.55 pool-eu.ethosdistro.com
172.234.17.55 pool-usa.ethosdistro.com
13.248.169.48 pool.0cash.org
195.201.107.113 pool.572133.club
104.21.67.193 pool.bibop.net
35.177.186.29 pool.bitcoinote.org
35.183.135.32 pool.blocpal.com
103.224.182.238 pool.bsod.pw
104.21.6.65 pool.btcp.network
15.204.102.129 pool.ckpool.org
217.182.84.205 pool.dgb256.online
142.127.81.253 pool.ehpro.ca
172.67.160.223 pool.electroneropulse.org
64.111.98.21 pool.erstweal.com
49.247.9.23 pool.esn.today
104.21.4.236 pool.ethercore.io
107.170.255.60 pool.expanse.tech
46.4.28.18 pool.hashvault.pro
95.216.114.172 pool.krb.fairhash.org
193.164.140.163 pool.lanacoin.com
12.236.221.236 pool.monerov.online
104.26.6.90 pool.ms
173.212.217.104 pool.nashcash.net
174.138.55.214 pool.pexaproject.com
138.68.75.8 pool.pigeoncoin.org
149.5.28.42 pool.pirl.network
35.164.218.18 pool.qpool.net
95.216.221.239 pool.qwertycoin.org
95.179.187.51 pool.rwinfo.club
65.109.81.239 pool.ryo-currency.com
80.96.79.148 pool.sprintpay.net
141.94.96.71 pool.supportxmr.com
95.217.106.182 pool.tube.fairhash.org
172.67.223.189 pool.uralscoin.info
172.67.145.68 pool.wattum.io
195.201.206.213 pool.xmc.fairhash.org
104.21.76.85 pool.zelerius.org
95.216.114.172 pool.zls.fairhash.org
51.91.7.170 power2b.asia.mine.zergpool.com
51.91.74.9 power2b.eu.mine.zergpool.com
188.165.24.209 power2b.eu.mine.zpool.ca
51.91.7.170 power2b.mine.zergpool.com
170.39.228.119 powerpool.money
172.233.219.78 pps-etc-eu.adaminers.com
172.237.146.25 pps-eth-eu.adaminers.com
104.21.10.32 prohashing.com
37.48.65.143 proxy.pool.whalesburg.com
50.220.121.211 proxy.prohashing.com
116.203.214.61 qkc.ontopool.com
173.254.207.155 qrl-us.leafpool.com
141.95.126.31 qrl.herominers.com
51.210.176.236 qrl.miningocean.org
51.91.7.170 quark.asia.mine.zergpool.com
188.165.24.209 quark.eu.mine.zpool.ca
198.50.168.213 quark.jp.mine.zpool.ca
51.91.7.170 quark.mine.zergpool.com
198.50.168.213 quark.na.mine.zpool.ca
51.91.7.170 qubit.asia.mine.zergpool.com
34.111.204.196 qubit.br.nicehash.com
188.165.24.209 qubit.eu.mine.zpool.ca
34.111.204.196 qubit.eu.nicehash.com
34.111.204.196 qubit.hk.nicehash.com
34.111.204.196 qubit.in.nicehash.com
198.50.168.213 qubit.jp.mine.zpool.ca
34.111.204.196 qubit.jp.nicehash.com
51.91.7.170 qubit.mine.zergpool.com
51.178.76.133 qubit.mining-dutch.nl
198.50.168.213 qubit.na.mine.zpool.ca
34.111.204.196 qubit.usa.nicehash.com
51.91.7.170 randomarq.asia.mine.zergpool.com
51.91.7.170 randomarq.mine.zergpool.com
51.79.251.11 randomsfx.asia.mine.zergpool.com
141.95.55.97 randomsfx.eu.mine.zergpool.com
51.91.74.9 randomx.eu.mine.zergpool.com
51.91.7.170 randomx.mine.zergpool.com
144.217.252.206 randomx.na.mine.zergpool.com
34.149.22.228 randomxmonero.br.nicehash.com
34.149.22.228 randomxmonero.eu.nicehash.com
34.149.22.228 randomxmonero.hk.nicehash.com
34.149.22.228 randomxmonero.in.nicehash.com
34.149.22.228 randomxmonero.jp.nicehash.com
34.149.22.228 randomxmonero.usa.nicehash.com
144.217.48.60 ravencoin-us.mintpond.com
172.67.190.182 ravencoin.flypool.org
144.217.48.60 ravencoin.mintpond.com
104.21.37.78 ravenminer.com
45.43.30.3 reosc.digipools.org
51.75.65.25 reosc.wattpool.net
198.50.168.213 rfv2.na.mine.zpool.ca
5.9.193.21 ric.suprnova.cc
217.182.199.85 roi.suprnova.cc
213.133.111.29 rto.pool-pay.com
65.109.39.107 ru-etc.hiveon.net
34.90.112.127 ru-eth.hiveon.net
103.224.182.238 ru.bsod.pw
199.59.243.228 ru.miner.tokyo
13.248.169.48 rustpool.xyz
172.67.152.150 rvn-us.coinblockers.com
172.65.170.148 rvn.antpool.com
77.247.179.83 rvn.hashcity.org
138.68.178.28 rvn.suprnova.cc
161.35.34.195 rx.unmineable.com
5.2.65.14 ryo-eu.leafpool.com
80.211.206.105 ryo.bohemianpool.com
45.32.202.161 ryopool.cryptosewer.com
51.195.42.68 s-eu.comining.io
51.79.254.82 s-jp.comining.io
82.202.166.43 s-ru.comining.io
51.79.254.82 s-sg.comining.io
5.161.89.122 s-us.comining.io
82.202.166.37 s.comining.io
172.67.73.160 sandbox.pool.ms
35.202.11.182 sc-eu.luxor.tech
35.202.11.182 sc-us.luxor.tech
8.218.67.114 sc.f2pool.com
34.107.131.38 sc.luxor.tech
35.202.11.182 scp-eu.luxor.tech
35.202.11.182 scp-us.luxor.tech
188.165.24.209 scrypt-ld.eu.mine.zpool.ca
198.50.168.213 scrypt-ld.jp.mine.zpool.ca
198.50.168.213 scrypt-ld.na.mine.zpool.ca
51.91.7.170 scrypt.asia.mine.zergpool.com
34.111.31.28 scrypt.br.nicehash.com
51.91.74.9 scrypt.eu.mine.zergpool.com
198.50.168.213 scrypt.eu.mine.zpool.ca
34.111.31.28 scrypt.eu.nicehash.com
34.111.31.28 scrypt.hk.nicehash.com
34.111.31.28 scrypt.in.nicehash.com
198.50.168.213 scrypt.jp.mine.zpool.ca
34.111.31.28 scrypt.jp.nicehash.com
51.91.7.170 scrypt.mine.zergpool.com
51.178.76.133 scrypt.mining-dutch.nl
144.217.252.206 scrypt.na.mine.zergpool.com
198.50.168.213 scrypt.na.mine.zpool.ca
198.50.168.213 scrypt.sea.mine.zpool.ca
34.111.31.28 scrypt.usa.nicehash.com
51.91.74.9 scryptn2.eu.mine.zergpool.com
51.91.7.170 scryptn2.mine.zergpool.com
34.90.112.127 seu-eth.hiveon.net
213.239.211.209 sfx.pool-pay.com
13.248.169.48 sg-zil.rustpool.xyz
15.235.219.104 sg.qrl.herominers.com
128.199.157.196 sg.stratu.ms
172.65.65.63 sg.stratum.slushpool.com
188.165.24.209 sha256-ld.eu.mine.zpool.ca
198.50.168.213 sha256-ld.jp.mine.zpool.ca
198.50.168.213 sha256-ld.na.mine.zpool.ca
47.90.166.97 sha256.antpool.com
51.91.7.170 sha256.asia.mine.zergpool.com
34.111.151.233 sha256.br.nicehash.com
198.50.168.213 sha256.eu.mine.zpool.ca
34.111.151.233 sha256.eu.nicehash.com
34.111.151.233 sha256.hk.nicehash.com
34.111.151.233 sha256.in.nicehash.com
198.50.168.213 sha256.jp.mine.zpool.ca
34.111.151.233 sha256.jp.nicehash.com
51.91.7.170 sha256.mine.zergpool.com
51.178.76.133 sha256.mining-dutch.nl
144.217.252.206 sha256.na.mine.zergpool.com
198.50.168.213 sha256.na.mine.zpool.ca
172.65.231.147 sha256.poolbinance.com
34.111.151.233 sha256.usa.nicehash.com
130.211.20.161 sha256asicboost.br.nicehash.com
130.211.20.161 sha256asicboost.eu.nicehash.com
130.211.20.161 sha256asicboost.hk.nicehash.com
130.211.20.161 sha256asicboost.in.nicehash.com
130.211.20.161 sha256asicboost.jp.nicehash.com
130.211.20.161 sha256asicboost.usa.nicehash.com
188.165.24.209 sha256t.eu.mine.zpool.ca
198.50.168.213 sha256t.jp.mine.zpool.ca
198.50.168.213 sha256t.na.mine.zpool.ca
103.249.70.7 sha3d.mine.zergpool.com
198.50.168.213 sha3d.mine.zpool.ca
51.79.251.11 sib.asia.mine.zergpool.com
188.165.24.209 sib.eu.mine.zpool.ca
198.50.168.213 sib.jp.mine.zpool.ca
103.249.70.7 sib.mine.zergpool.com
198.50.168.213 sib.na.mine.zpool.ca
157.20.104.252 singapore01.hashvault.pro
118.31.45.65 sipc.simpool.vip
51.91.7.170 skein.asia.mine.zergpool.com
51.91.74.9 skein.eu.mine.zergpool.com
188.165.24.209 skein.eu.mine.zpool.ca
198.50.168.213 skein.jp.mine.zpool.ca
51.91.7.170 skein.mine.zergpool.com
198.50.168.213 skein.mine.zpool.ca
51.178.76.133 skein.mining-dutch.nl
198.50.168.213 skein.na.mine.zpool.ca
198.50.168.213 skein.sea.mine.zpool.ca
188.165.24.209 skein2.eu.mine.zpool.ca
103.249.70.7 skein2.mine.zergpool.com
198.50.168.213 skein2.na.mine.zpool.ca
188.165.24.209 skunk.eu.mine.zpool.ca
198.50.168.213 skunk.jp.mine.zpool.ca
198.50.168.213 skunk.na.mine.zpool.ca
162.19.139.120 solo-ae.2miners.com
162.19.139.120 solo-beam.2miners.com
162.19.139.120 solo-btcz.2miners.com
162.19.139.182 solo-btg.2miners.com
162.19.139.120 solo-clo.2miners.com
162.19.139.182 solo-dbix.2miners.com
135.125.8.177 solo-etc.altpool.pro
51.195.88.16 solo-eth.2miners.com
185.246.66.177 solo-etho.coolpool.top
162.19.139.181 solo-etp.2miners.com
162.19.139.119 solo-exp.2miners.com
162.19.139.182 solo-mwc.2miners.com
103.224.182.253 solo-nilu.mole-pool.net
162.19.139.119 solo-pirl.2miners.com
103.224.182.253 solo-sero.mole-pool.net
37.187.226.146 solo-ubq.altpool.pro
162.19.139.184 solo-xmr.2miners.com
162.19.139.181 solo-zcl.2miners.com
162.19.139.182 solo-zec.2miners.com
162.19.139.181 solo-zel.2miners.com
172.65.220.229 solo.antpool.com
15.204.102.129 solo.ckpool.org
13.248.169.48 solo.clopool.pro
51.79.251.11 sonoa.asia.mine.zergpool.com
188.165.24.209 sonoa.eu.mine.zpool.ca
198.50.168.213 sonoa.jp.mine.zpool.ca
103.249.70.7 sonoa.mine.zergpool.com
198.50.168.213 sonoa.na.mine.zpool.ca
172.65.175.9 ss.antpool.com
154.206.133.194 ss.bfcpool.com
77.247.179.89 stellite.ingest-asia.cryptoknight.cc
77.247.179.89 stellite.ingest.cryptoknight.cc
51.79.215.200 stratum-asia.rplant.xyz
47.106.38.147 stratum-btm.antpool.com
172.65.177.110 stratum-dash.antpool.com
172.65.199.150 stratum-etc.antpool.com
149.202.91.156 stratum-eu.rplant.xyz
172.65.205.30 stratum-ltc.antpool.com
192.95.37.3 stratum-na.rplant.xyz
149.202.91.156 stratum-ru.rplant.xyz
47.106.46.162 stratum-sc.antpool.com
47.115.41.163 stratum-xmc.antpool.com
172.65.211.167 stratum-zec.antpool.com
37.26.136.250 stratum.aikapool.com
172.65.209.66 stratum.antpool.com
71.88.207.47 stratum.bcmonster.com
54.243.117.197 stratum.coinminerz.com
51.89.64.33 stratum.cudopool.com
172.65.228.175 stratum.f2pool.com
154.220.17.149 stratum.gpuhot.com
8.9.31.244 stratum.icemining.ca
66.85.130.202 stratum.kano.is
70.253.84.121 stratum.miner-world.com
165.227.2.196 stratum.naw.warihash.com
52.55.175.186 stratum.node5.mainnet.hathor.network
167.114.211.172 stratum.piratepool.io
15.197.192.55 stratum.pool.bitgrin.dev
152.53.127.98 stratum.ravenminer.com
34.198.4.134 stratum.sephira.co
172.65.65.63 stratum.slushpool.com
217.182.84.205 stratum.solomining.io
70.117.210.57 stratum.us2mine.com
88.99.224.82 stratum.yiimp.bobbpool.be
139.99.133.242 stratum.youcrazy.me
80.241.222.199 stratum.yourpool.org
172.67.153.63 stratum.zel.cash
51.178.76.133 stratum1.hashcryptos.com
51.178.76.133 stratum3.hashcryptos.com
51.178.76.133 stratum4.hashcryptos.com
35.76.39.213 sumo.ss.dxpool.com
54.38.33.16 supportxmr.com
136.36.226.20 swap.gxn-miningpool.com
77.247.179.89 swap.ingest.cryptoknight.cc
54.36.98.147 swap.miningocean.org
104.21.55.62 tbdice.org
144.202.73.210 texas.us.rvn.minermore.com
188.165.24.209 timetravel.eu.mine.zpool.ca
198.50.168.213 timetravel.jp.mine.zpool.ca
198.50.168.213 timetravel.na.mine.zpool.ca
198.50.168.213 tneoscrypt.na.mine.zpool.ca
172.67.213.165 tokenminingpool.com
54.243.117.197 trexmining.com
51.79.251.11 tribus.asia.mine.zergpool.com
188.165.24.209 tribus.eu.mine.zpool.ca
198.50.168.213 tribus.jp.mine.zpool.ca
103.249.70.7 tribus.mine.zergpool.com
198.50.168.213 tribus.na.mine.zpool.ca
138.201.129.138 trtl.pool.mine2gether.com
77.247.179.89 tube.ingest.cryptoknight.cc
104.199.226.144 tw.sparkpool.com
172.67.142.192 ua-mining.com
13.248.148.254 ubiq-eu.maxhash.org
76.223.26.96 ubiq-us.maxhash.org
144.217.81.198 ubiq.wattpool.net
37.187.226.146 ubq.altpool.pro
134.209.177.184 uk.stratu.ms
172.67.160.223 ukpool.electroneropulse.org
54.36.98.147 upx.miningocean.org
15.197.148.33 upxpool.com
162.19.139.120 us-ae.2miners.com
15.204.198.198 us-beam.2miners.com
162.19.139.181 us-btg.2miners.com
45.76.227.84 us-central01.miningrigrentals.com
15.204.198.198 us-ckb.2miners.com
217.173.235.116 us-east-stratum.grinmint.com
185.198.234.32 us-east.ethash-hub.miningpoolhub.com
185.198.234.32 us-east.kawpow-hub.miningpoolhub.com
178.128.199.90 us-east.randomx-hub.miningpoolhub.com
45.79.188.191 us-east.siamining.com
51.161.21.1 us-east.stratum.grin-pool.org
172.65.65.63 us-east.stratum.slushpool.com
104.131.104.33 us-east01.miningrigrentals.com
15.204.220.59 us-etc.2miners.com
162.19.139.184 us-grin.2miners.com
104.238.153.219 us-nw01.miningrigrentals.com
162.19.139.120 us-solo-ae.2miners.com
15.204.198.198 us-solo-beam.2miners.com
15.204.198.198 us-solo-btg.2miners.com
15.204.220.59 us-solo-etc.2miners.com
162.19.139.184 us-solo-grin.2miners.com
15.204.198.198 us-solo-zec.2miners.com
162.19.139.181 us-solo-zen.2miners.com
45.79.188.191 us-west.siamining.com
138.197.204.233 us-west01.miningrigrentals.com
162.19.139.181 us-zec.2miners.com
95.216.172.217 us-zel.zellabs.net
162.19.139.181 us-zen.2miners.com
76.223.54.146 us-zil.rustpool.xyz
51.89.124.200 us.0769.it
103.224.182.238 us.bsod.pw
75.2.37.224 us.btgpool.pro
172.65.170.54 us.emcd.io
135.181.20.223 us.equihub.pro
207.244.240.82 us.fastpool.xyz
144.217.81.21 us.frostypool.com
104.236.57.24 us.litecoinpool.org
199.59.243.228 us.miner.tokyo
185.82.20.213 us.mining.bit.tube
104.21.25.233 us.miningfield.com
18.193.115.229 us.nimpool.io
167.71.240.6 us.pool.ms
152.53.82.88 us.ravenminer.com
149.28.243.131 us.rito.minermore.com
45.32.132.86 us.rvn.minermore.com
157.245.218.222 us.stratu.ms
13.248.148.254 us.ubiqpool.io
104.21.14.209 us1.fairpool.pro
157.245.183.239 us1.stratu.ms
89.117.151.63 us1.zhash.pro
76.223.54.146 us2-zil.rustpool.xyz
104.236.136.96 us2.litecoinpool.org
70.117.210.57 us2mine.com
147.135.76.240 usa-west.dgb256.online
104.21.89.146 uspool.electroneropulse.org
107.149.127.124 uupool.cn
38.11.9.71 vdl.raptorpool.org
45.200.192.197 vds.666pool.cn
141.94.96.144 vegas-backup.xmrpool.net
104.21.1.238 veil-eu.coinblockers.com
104.21.1.238 veil-us.coinblockers.com
145.239.0.50 veil.suprnova.cc
168.235.70.129 vertcoin.hashalot.net
51.91.7.170 verushash.asia.mine.zergpool.com
51.91.74.9 verushash.eu.mine.zergpool.com
51.91.7.170 verushash.mine.zergpool.com
144.217.252.206 verushash.na.mine.zergpool.com
172.64.152.220 viabtc.com
104.18.35.36 viabtc.net
198.100.144.29 vidulum.dapool.io
161.35.152.112 vtc.suprnova.cc
203.107.43.165 vvpool.com
172.67.181.237 webmng.semipool.com
172.67.181.237 webwxtc.semipool.com
45.32.132.86 west.us.rvn.minermore.com
216.245.197.43 wownero.ingest.cryptoknight.cc
156.239.114.197 www.eelpool.com
13.248.169.48 www.mineit.io
51.91.7.170 x11.asia.mine.zergpool.com
34.111.231.234 x11.br.nicehash.com
51.91.74.9 x11.eu.mine.zergpool.com
198.50.168.213 x11.eu.mine.zpool.ca
34.111.231.234 x11.eu.nicehash.com
34.111.231.234 x11.hk.nicehash.com
34.111.231.234 x11.in.nicehash.com
198.50.168.213 x11.jp.mine.zpool.ca
34.111.231.234 x11.jp.nicehash.com
51.91.7.170 x11.mine.zergpool.com
198.50.168.213 x11.mine.zpool.ca
51.178.76.133 x11.mining-dutch.nl
198.50.168.213 x11.na.mine.zpool.ca
198.50.168.213 x11.sea.mine.zpool.ca
34.111.231.234 x11.usa.nicehash.com
188.165.24.209 x11evo.eu.mine.zpool.ca
198.50.168.213 x11evo.jp.mine.zpool.ca
198.50.168.213 x11evo.na.mine.zpool.ca
51.178.76.133 x11gost.mining-dutch.nl
51.91.7.170 x13.asia.mine.zergpool.com
188.165.24.209 x13.eu.mine.zpool.ca
198.50.168.213 x13.jp.mine.zpool.ca
51.91.7.170 x13.mine.zergpool.com
198.50.168.213 x13.na.mine.zpool.ca
188.165.24.209 x15.eu.mine.zpool.ca
198.50.168.213 x15.jp.mine.zpool.ca
198.50.168.213 x15.na.mine.zpool.ca
51.91.7.170 x16r.asia.mine.zergpool.com
51.91.74.9 x16r.eu.mine.zergpool.com
188.165.24.209 x16r.eu.mine.zpool.ca
198.50.168.213 x16r.jp.mine.zpool.ca
51.91.7.170 x16r.mine.zergpool.com
144.217.252.206 x16r.na.mine.zergpool.com
198.50.168.213 x16r.na.mine.zpool.ca
198.50.168.213 x16r.sea.mine.zpool.ca
51.91.7.170 x16rt.asia.mine.zergpool.com
188.165.24.209 x16rt.eu.mine.zpool.ca
51.91.7.170 x16rt.mine.zergpool.com
198.50.168.213 x16rt.na.mine.zpool.ca
51.91.7.170 x16rv2.asia.mine.zergpool.com
188.165.24.209 x16rv2.eu.mine.zpool.ca
198.50.168.213 x16rv2.jp.mine.zpool.ca
51.91.7.170 x16rv2.mine.zergpool.com
198.50.168.213 x16rv2.na.mine.zpool.ca
198.50.168.213 x16rv2.sea.mine.zpool.ca
178.62.28.102 x16rv2.tron-mining.com
51.79.251.11 x16s.asia.mine.zergpool.com
188.165.24.209 x16s.eu.mine.zpool.ca
198.50.168.213 x16s.jp.mine.zpool.ca
103.249.70.7 x16s.mine.zergpool.com
198.50.168.213 x16s.na.mine.zpool.ca
198.50.168.213 x16s.sea.mine.zpool.ca
51.79.251.11 x17.asia.mine.zergpool.com
188.165.24.209 x17.eu.mine.zpool.ca
198.50.168.213 x17.jp.mine.zpool.ca
103.249.70.7 x17.mine.zergpool.com
198.50.168.213 x17.na.mine.zpool.ca
51.91.7.170 x21s.asia.mine.zergpool.com
188.165.24.209 x21s.eu.mine.zpool.ca
51.91.7.170 x21s.mine.zergpool.com
198.50.168.213 x21s.na.mine.zpool.ca
188.165.24.209 x22i.eu.mine.zpool.ca
198.50.168.213 x22i.jp.mine.zpool.ca
103.249.70.7 x22i.mine.zergpool.com
198.50.168.213 x22i.na.mine.zpool.ca
51.91.7.170 x25x.asia.mine.zergpool.com
51.91.74.9 x25x.eu.mine.zergpool.com
188.165.24.209 x25x.eu.mine.zpool.ca
51.91.7.170 x25x.mine.zergpool.com
198.50.168.213 x25x.mine.zpool.ca
198.50.168.213 x25x.na.mine.zpool.ca
138.201.129.138 xao.pool.mine2gether.com
104.21.92.183 xd.frostypool.com
144.76.173.210 xeq.pool-pay.com
51.79.251.11 xevan.asia.mine.zergpool.com
141.95.55.97 xevan.eu.mine.zergpool.com
188.165.24.209 xevan.eu.mine.zpool.ca
198.50.168.213 xevan.jp.mine.zpool.ca
103.249.70.7 xevan.mine.zergpool.com
198.50.168.213 xevan.mine.zpool.ca
198.50.168.213 xevan.na.mine.zpool.ca
207.201.218.150 xhvpool.dlinodes.com
138.201.20.89 xmc.pool.minergate.com
172.65.203.104 xmr.antpool.com
82.69.122.59 xmr.pool.gntl.co.uk
49.12.80.39 xmr.pool.minergate.com
35.76.39.213 xmr.ss.dxpool.com
57.129.130.178 xmrpool.eu
104.238.162.100 xserty.com
54.38.69.101 xsg.altpool.pro
5.9.95.125 xta.pool-pay.com
54.243.117.197 xtri.minercountry.com
162.19.139.182 xzc.2miners.com
51.91.7.170 yescrypt.asia.mine.zergpool.com
51.91.74.9 yescrypt.eu.mine.zergpool.com
188.165.24.209 yescrypt.eu.mine.zpool.ca
198.50.168.213 yescrypt.jp.mine.zpool.ca
51.91.7.170 yescrypt.mine.zergpool.com
198.50.168.213 yescrypt.mine.zpool.ca
51.178.76.133 yescrypt.mining-dutch.nl
198.50.168.213 yescrypt.na.mine.zpool.ca
198.50.168.213 yescrypt.sea.mine.zpool.ca
51.91.7.170 yescryptr16.asia.mine.zergpool.com
51.91.74.9 yescryptr16.eu.mine.zergpool.com
188.165.24.209 yescryptr16.eu.mine.zpool.ca
198.50.168.213 yescryptr16.jp.mine.zpool.ca
51.91.7.170 yescryptr16.mine.zergpool.com
198.50.168.213 yescryptr16.mine.zpool.ca
51.178.76.133 yescryptr16.mining-dutch.nl
198.50.168.213 yescryptr16.na.mine.zpool.ca
51.91.7.170 yescryptr32.asia.mine.zergpool.com
51.91.74.9 yescryptr32.eu.mine.zergpool.com
188.165.24.209 yescryptr32.eu.mine.zpool.ca
198.50.168.213 yescryptr32.jp.mine.zpool.ca
51.91.7.170 yescryptr32.mine.zergpool.com
51.178.76.133 yescryptr32.mining-dutch.nl
198.50.168.213 yescryptr32.na.mine.zpool.ca
51.79.251.11 yescryptr8.asia.mine.zergpool.com
188.165.24.209 yescryptr8.eu.mine.zpool.ca
198.50.168.213 yescryptr8.jp.mine.zpool.ca
103.249.70.7 yescryptr8.mine.zergpool.com
198.50.168.213 yescryptr8.na.mine.zpool.ca
51.91.7.170 yespower.asia.mine.zergpool.com
51.91.74.9 yespower.eu.mine.zergpool.com
188.165.24.209 yespower.eu.mine.zpool.ca
198.50.168.213 yespower.jp.mine.zpool.ca
51.91.7.170 yespower.mine.zergpool.com
51.178.76.133 yespower.mining-dutch.nl
198.50.168.213 yespower.na.mine.zpool.ca
51.91.7.170 yespowerr16.asia.mine.zergpool.com
51.91.74.9 yespowerr16.eu.mine.zergpool.com
188.165.24.209 yespowerr16.eu.mine.zpool.ca
51.91.7.170 yespowerr16.mine.zergpool.com
51.178.76.133 yespowerr16.mining-dutch.nl
127.0.0.9 yiimp.ccminer.org
162.19.139.120 yoc.2miners.com
149.202.68.136 zano.luckypool.io
162.19.139.181 zcl.2miners.com
54.38.69.101 zcl.altpool.pro
144.217.48.60 zcoin-eu.mintpond.com
144.217.48.60 zcoin-us.mintpond.com
198.100.144.29 zcoin.dapool.io
144.217.48.60 zcoin.mintpond.com
35.202.11.182 zec-eu.luxor.tech
35.202.11.182 zec-us.luxor.tech
162.19.139.181 zec.2miners.com
54.38.69.101 zec.altpool.pro
172.65.252.61 zec.f2pool.com
34.107.209.233 zec.luxor.tech
54.164.65.65 zec.ss.poolin.com
104.21.1.238 zel-eu.coinblockers.com
162.19.139.181 zel.2miners.com
172.67.152.150 zelsolo-us.coinblockers.com
35.202.11.182 zen-eu.luxor.tech
35.202.11.182 zen-us.luxor.tech
162.19.139.181 zen.2miners.com
34.107.238.104 zen.luxor.tech
135.181.20.223 zer.equihub.pro
172.67.72.76 zergpool.com
73.50.172.80 zeropool.io
34.120.90.10 zhash.br.nicehash.com
34.120.90.10 zhash.eu.nicehash.com
34.120.90.10 zhash.hk.nicehash.com
34.120.90.10 zhash.in.nicehash.com
34.120.90.10 zhash.jp.nicehash.com
34.120.90.10 zhash.usa.nicehash.com
13.248.169.48 zil.rustpool.xyz
72.11.134.170 zp-eu.leafpool.com
172.67.69.193 zpool.ca
